blue,green,red,color
0.25477098039215684,0.5013976470588236,0.3014509803921569,green
0.24248901960784316,0.4911458823529412,0.2876737254901961,green
0.24072352941176473,0.5022921568627452,0.2929847058823529,green
0.2720823529411765,0.46048470588235296,0.2671352941176471,green
0.27454039215686277,0.463681568627451,0.24852431372549022,green
0.2637988235294118,0.43942039215686274,0.2410686274509804,green
0.29896078431372547,0.4724694117647059,0.268978431372549,green
0.2125372549019608,0.36753098039215687,0.2486607843137255,green
0.13590117647058825,0.23290196078431372,0.15146745098039216,green
0.19670470588235295,0.27051215686274516,0.18955333333333335,green
0.3184709803921569,0.5162654901960785,0.3199321568627451,green
0.38666470588235297,0.58128,0.3894976470588235,green
0.14896745098039216,0.3157678431372549,0.1770301960784314,green
0.15432823529411765,0.30483450980392157,0.2125023529411765,green
0.26595843137254904,0.44953882352941177,0.2068972549019608,green
0.34769176470588237,0.5854266666666668,0.33743058823529415,green
0.17897960784313727,0.3319298039215686,0.15983019607843138,green
0.18624039215686275,0.35151176470588236,0.16407254901960786,green
0.2113380392156863,0.33356,0.17615450980392158,green
0.22608823529411767,0.4063654901960785,0.20381882352941177,green
0.2526454901960784,0.4181478431372549,0.26440823529411767,green
0.2433949019607843,0.4440607843137255,0.1689501960784314,green
0.2611070588235294,0.47243529411764706,0.19858235294117646,green
0.25120627450980393,0.4568274509803922,0.17095686274509805,green
0.25610313725490197,0.4719509803921569,0.19360666666666668,green
0.2504352941176471,0.47213058823529414,0.18327490196078433,green
0.266658431372549,0.3751239215686275,0.12899450980392158,green
0.3664737254901961,0.5219086274509804,0.27685882352941177,green
0.32916,0.39145882352941175,0.25195960784313726,green
0.27788274509803923,0.3373380392156863,0.2037501960784314,green
0.24326745098039215,0.36180039215686277,0.21617490196078432,green
0.4072113725490196,0.5521756862745099,0.33335764705882354,green
0.3310956862745098,0.5153113725490196,0.3044258823529412,green
0.49025058823529416,0.5418109803921569,0.31586980392156866,green
0.4844258823529412,0.5389329411764706,0.3178921568627451,green
0.2618827450980392,0.5899337254901961,0.28590627450980394,green
0.13803411764705883,0.3897294117647059,0.17508352941176472,green
0.13192196078431373,0.36257372549019606,0.1706086274509804,green
0.08180470588235295,0.19785058823529414,0.16057764705882352,green
0.11502078431372549,0.2534662745098039,0.23575254901960785,green
0.10155803921568628,0.2066270588235294,0.17301019607843138,green
0.18401607843137255,0.2868349019607843,0.21394039215686275,green
0.2586580392156863,0.29275058823529415,0.2160372549019608,green
0.3084392156862745,0.5324858823529413,0.22733019607843138,green
0.3183529411764706,0.5024266666666667,0.317781568627451,green
0.24940156862745097,0.46180274509803926,0.2673929411764706,green
0.29797803921568633,0.672987843137255,0.3867937254901961,green
0.32780745098039216,0.6820282352941177,0.36806823529411764,green
0.3143901960784314,0.6914337254901961,0.3725439215686274,green
0.282481568627451,0.6464023529411765,0.3036113725490196,green
0.2841529411764706,0.6427545098039216,0.3198392156862745,green
0.2148274509803922,0.5593137254901961,0.2567356862745098,green
0.2147407843137255,0.5628537254901961,0.2346078431372549,green
0.28263647058823527,0.6371478431372549,0.3457603921568628,green
0.296604705882353,0.6514505882352941,0.31979843137254904,green
0.29707333333333336,0.6703333333333333,0.34983411764705885,green
0.24513450980392157,0.46771411764705884,0.26304235294117645,green
0.22885254901960786,0.4465882352941177,0.254744705882353,green
0.32050039215686277,0.7019341176470588,0.3387309803921569,green
0.12706901960784314,0.18976980392156864,0.05504156862745098,green
0.29579058823529414,0.5557439215686274,0.16460980392156865,green
0.10675019607843138,0.18076117647058826,0.1088250980392157,green
0.2763494117647059,0.6390509803921569,0.3122243137254902,green
0.2652749019607843,0.6205878431372549,0.29361294117647063,green
0.25282901960784315,0.601089411764706,0.2761713725490196,green
0.25896980392156865,0.620695294117647,0.2883529411764706,green
0.0799364705882353,0.16789176470588238,0.10102784313725491,green
0.3211745098039216,0.11730196078431374,0.0376921568627451,blue
0.3171223529411765,0.11508235294117647,0.03744196078431373,blue
0.7420690196078431,0.4051466666666667,0.30976980392156866,blue
0.7967376470588236,0.47788431372549023,0.35276235294117647,blue
0.9872521568627451,0.4219670588235294,0.26161058823529415,blue
0.9934905882352941,0.45061960784313726,0.2834756862745098,blue
0.9329160784313726,0.36614078431372554,0.21922901960784316,blue
0.9918458823529412,0.46023686274509806,0.28500039215686274,blue
0.989284705882353,0.42847176470588233,0.25894980392156863,blue
0.9182356862745098,0.3291921568627451,0.2449380392156863,blue
0.895644705882353,0.30620117647058825,0.22112196078431376,blue
0.844981568627451,0.3653686274509804,0.2948113725490196,blue
0.9677176470588236,0.43058980392156865,0.35898235294117653,blue
0.9298635294117648,0.3613203921568628,0.33338627450980396,blue
0.647401568627451,0.2154023529411765,0.14624039215686274,blue
0.6554788235294118,0.2206650980392157,0.15169294117647059,blue
0.6362964705882354,0.2475541176470588,0.17205411764705883,blue
0.5671886274509804,0.16920980392156862,0.12349882352941177,blue
0.5356890196078432,0.2374549019607843,0.20202901960784314,blue
0.2495423529411765,0.1278,0.09984666666666668,blue
0.45817686274509806,0.24442901960784313,0.16324392156862746,blue
0.723681568627451,0.25004431372549024,0.1892388235294118,blue
0.5527474509803922,0.25542196078431373,0.21021019607843136,blue
0.5618701960784315,0.23381529411764707,0.18730000000000002,blue
0.25745529411764706,0.1156521568627451,0.09577450980392156,blue
0.276981568627451,0.12911254901960786,0.09899764705882354,blue
0.32284588235294115,0.16229764705882352,0.0959250980392157,blue
0.32904862745098046,0.18482313725490196,0.12070627450980392,blue
0.3725509803921569,0.18566823529411766,0.09883450980392157,blue
0.3493501960784314,0.2124556862745098,0.17137843137254902,blue
0.27548196078431375,0.17407921568627452,0.16683450980392156,blue
0.3983537254901961,0.20743254901960786,0.10440941176470589,blue
0.3851043137254902,0.18611215686274513,0.06594549019607844,blue
0.40259529411764705,0.19896470588235296,0.0706478431372549,blue
0.37911686274509804,0.192123137254902,0.08052705882352942,blue
0.35888980392156866,0.15798941176470588,0.05129490196078432,blue
0.37398549019607846,0.16653058823529412,0.04605725490196078,blue
0.5393039215686275,0.15918627450980394,0.10506117647058824,blue
0.6962164705882353,0.22557450980392157,0.19330901960784316,blue
0.7680290196078432,0.2375250980392157,0.22237921568627453,blue
0.7295003921568628,0.20844980392156864,0.19827490196078434,blue
0.5793149019607843,0.25958980392156866,0.15866627450980395,blue
0.529881568627451,0.2421321568627451,0.1552035294117647,blue
0.8117113725490196,0.4466513725490196,0.3086266666666667,blue
0.8339921568627451,0.4506717647058824,0.3056529411764706,blue
0.3756270588235294,0.19235137254901963,0.09814,blue
0.3751525490196078,0.17910274509803922,0.060265490196078436,blue
0.48043411764705884,0.2783478431372549,0.18140196078431373,blue
0.17993607843137258,0.11962784313725491,0.10701960784313727,blue
0.1999964705882353,0.1285980392156863,0.09845529411764706,blue
0.17085882352941179,0.10173137254901961,0.07470117647058823,blue
0.3045847058823529,0.15305882352941177,0.11565686274509804,blue
0.320461568627451,0.18811254901960786,0.16468392156862743,blue
0.4915290196078431,0.23821333333333336,0.12488627450980393,blue
0.5277803921568628,0.23623960784313727,0.10760745098039216,blue
0.5240513725490197,0.24495176470588237,0.11669803921568629,blue
0.13317098039215688,0.07139137254901962,0.07376117647058823,blue
0.3917058823529412,0.1871478431372549,0.1775164705882353,blue
0.35444039215686274,0.17361333333333334,0.17171254901960786,blue
0.475681568627451,0.23180549019607846,0.13475490196078432,blue
0.49870705882352945,0.2580564705882353,0.1604243137254902,blue
0.5298964705882353,0.28434745098039216,0.17830431372549022,blue
0.5577694117647058,0.3081678431372549,0.2063686274509804,blue
0.43492313725490195,0.2190592156862745,0.12585882352941177,blue
0.44272196078431375,0.23811529411764706,0.15147686274509806,blue
0.6154580392156863,0.34607411764705887,0.19373686274509805,blue
0.5675764705882352,0.32516980392156863,0.1864843137254902,blue
0.6047792156862746,0.32403960784313723,0.17485686274509804,blue
0.5477647058823529,0.2977694117647059,0.15904549019607844,blue
0.055008627450980396,0.06334117647058823,0.06650039215686274,blue
0.4945419607843138,0.29415215686274515,0.19064823529411767,blue
0.39590901960784314,0.18942980392156863,0.07439764705882353,blue
0.4999835294117647,0.25522392156862744,0.11623764705882354,blue
0.43943294117647064,0.21998549019607844,0.08574235294117646,blue
0.5549725490196078,0.35831921568627456,0.2444007843137255,blue
0.4820682352941177,0.2775192156862745,0.1789156862745098,blue
0.6008866666666667,0.3345486274509804,0.18937058823529412,blue
0.5263607843137256,0.3092094117647059,0.20600627450980394,blue
0.24567450980392158,0.10316745098039216,0.05281058823529412,blue
0.3089070588235295,0.15144117647058825,0.09924980392156864,blue
0.3381588235294118,0.2370392156862745,0.18069607843137256,blue
0.5016745098039216,0.39916117647058824,0.3230219607843138,blue
0.14585411764705883,0.06950117647058823,0.04812745098039216,blue
0.3041270588235294,0.10864235294117648,0.05452352941176471,blue
0.2404988235294118,0.07024352941176472,0.03067803921568628,blue
0.35208823529411765,0.10890588235294119,0.04786666666666667,blue
0.33762980392156866,0.1109207843137255,0.05616196078431373,blue
0.19982039215686276,0.08366745098039216,0.06809490196078431,blue
0.4433443137254902,0.21331490196078434,0.10955176470588236,blue
0.4818450980392157,0.2260023529411765,0.09989725490196079,blue
0.4390541176470589,0.24033254901960785,0.14540470588235296,blue
0.2922835294117647,0.9536298039215686,0.9945207843137255,yellow
0.31478039215686276,0.9757588235294118,0.9917564705882354,yellow
0.29566039215686274,0.9675756862745098,0.9928196078431373,yellow
0.6247070588235295,0.9699074509803922,0.9771721568627451,yellow
0.607158431372549,0.9838819607843138,0.9837098039215686,yellow
0.5630647058823529,0.9170105882352941,0.8918486274509804,yellow
0.5057203921568627,0.8327376470588236,0.8099964705882353,yellow
0.5629145098039217,0.8221756862745099,0.819824705882353,yellow
0.46294392156862746,0.8653811764705882,0.8804411764705883,yellow
0.4517611764705882,0.8619941176470589,0.8756450980392158,yellow
0.34263490196078433,0.6091117647058824,0.6129654901960785,yellow
0.36302235294117646,0.6512117647058824,0.6502933333333334,yellow
0.3832980392156863,0.7016643137254903,0.7322066666666667,yellow
0.3515745098039216,0.6333301960784313,0.6797749019607844,yellow
0.3766376470588236,0.7868807843137255,0.8806019607843137,yellow
0.47867764705882354,0.8264819607843138,0.872003137254902,yellow
0.45243490196078434,0.7805529411764706,0.8241976470588235,yellow
0.42790039215686276,0.7565854901960785,0.8214290196078432,yellow
0.49827176470588236,0.8778745098039216,0.9516588235294118,yellow
0.30287725490196077,0.6002247058823529,0.7043023529411765,yellow
0.25534666666666667,0.5720380392156863,0.6963274509803922,yellow
0.24858784313725493,0.5717517647058824,0.690444705882353,yellow
0.3510807843137255,0.735389411764706,0.7570780392156863,yellow
0.3841780392156863,0.942587843137255,0.9735035294117648,yellow
0.2347458823529412,0.5832007843137256,0.6597541176470588,yellow
0.22610235294117648,0.5707960784313726,0.6430596078431372,yellow
0.26682078431372547,0.5907482352941177,0.7377470588235294,yellow
0.19785921568627451,0.5744176470588236,0.6525717647058823,yellow
0.1948635294117647,0.5742721568627451,0.6528984313725491,yellow
0.31457686274509805,0.7126223529411765,0.8019129411764707,yellow
0.31256980392156863,0.7098996078431373,0.7952345098039216,yellow
0.25577803921568626,0.6073556862745098,0.6924090196078432,yellow
0.27953176470588237,0.630704705882353,0.7205403921568628,yellow
0.2693917647058824,0.720336862745098,0.8117294117647059,yellow
0.28343098039215686,0.7262356862745099,0.8188254901960784,yellow
0.27997960784313725,0.7645760784313725,0.8698109803921569,yellow
0.2783850980392157,0.7482498039215687,0.8459827450980393,yellow
0.27348627450980395,0.7674666666666667,0.8738568627450981,yellow
0.28236470588235296,0.740356862745098,0.8393274509803922,yellow
0.37849686274509803,0.6873219607843137,0.7184074509803922,yellow
0.46448117647058823,0.8100533333333334,0.8212184313725491,yellow
0.42755019607843137,0.739696862745098,0.738476862745098,yellow
0.44829921568627457,0.7423458823529412,0.7436203921568627,yellow
0.513401568627451,0.8359925490196078,0.8773823529411765,yellow
0.4998694117647059,0.8270368627450981,0.8794286274509804,yellow
0.37609764705882354,0.5597439215686275,0.569901568627451,yellow
0.3874729411764706,0.5659607843137254,0.5762121568627451,yellow
0.1541780392156863,0.47673725490196084,0.677006274509804,yellow
0.13663176470588237,0.4452168627450981,0.6329827450980393,yellow
0.13564745098039216,0.4796705882352941,0.6675572549019608,yellow
0.1875921568627451,0.5235643137254903,0.7496270588235294,yellow
0.1558686274509804,0.4612372549019608,0.65838,yellow
0.36164509803921574,0.9840043137254902,0.9937662745098039,yellow
0.15496313725490196,0.4040250980392157,0.7230945098039216,yellow
0.11319490196078433,0.3927007843137255,0.7050403921568628,yellow
0.28967294117647063,0.4880964705882353,0.7649450980392157,yellow
0.23547176470588238,0.4109494117647059,0.6231835294117647,yellow
0.15931058823529412,0.5724400000000001,0.8785188235294118,yellow
0.1615066666666667,0.5714188235294118,0.8906003921568628,yellow
0.1523870588235294,0.5730615686274511,0.8815376470588235,yellow
0.41337529411764706,0.6362733333333334,0.7878443137254902,yellow
0.2286,0.7633850980392157,0.9829490196078432,yellow
0.20827176470588238,0.7537196078431372,0.9815054901960785,yellow
0.19981333333333334,0.7345682352941177,0.9893360784313726,yellow
0.2776470588235294,0.46899529411764707,0.6319345098039216,yellow
0.3830894117647059,0.5242870588235294,0.7639666666666667,yellow
0.2521937254901961,0.42430549019607844,0.7205674509803922,yellow
0.24040588235294116,0.37259294117647057,0.5296576470588236,yellow
0.27821960784313726,0.4267439215686275,0.7373282352941176,yellow
0.39800274509803923,0.9702494117647059,0.9884898039215687,yellow
0.4194129411764706,0.9806317647058824,0.99164,yellow
0.3695764705882353,0.9585972549019609,0.9612141176470588,yellow
0.3811172549019608,0.9857917647058824,0.9822152941176471,yellow
0.2855576470588235,0.9281619607843138,0.9872325490196079,yellow
0.3013117647058824,0.9533533333333334,0.9808792156862746,yellow
0.3529858823529412,0.9698537254901961,0.9750733333333335,yellow
0.32405686274509804,0.9607729411764706,0.9782443137254903,yellow
0.45515254901960783,0.9753141176470589,0.9842419607843138,yellow
0.5462572549019609,0.9858050980392157,0.9914780392156863,yellow
0.17496235294117649,0.5677164705882354,0.6380458823529412,yellow
0.17395019607843137,0.5644478431372549,0.6363556862745098,yellow
0.17688823529411765,0.5246941176470589,0.5766890196078431,yellow
0.1757380392156863,0.5544439215686275,0.6199,yellow
0.21244431372549022,0.5773317647058824,0.6348376470588235,yellow
0.19478039215686277,0.5779003921568627,0.639246274509804,yellow
0.23054274509803924,0.5970282352941176,0.6567235294117648,yellow
0.21072000000000002,0.5802803921568628,0.6419400000000001,yellow
0.18814196078431375,0.5649866666666667,0.6286772549019608,yellow
0.32761686274509805,0.8250803921568627,0.9681152941176471,yellow
0.37207098039215686,0.8913321568627451,0.9867964705882354,yellow
0.1770172549019608,0.39074274509803925,0.38454392156862743,yellow
0.15385725490196078,0.3774207843137255,0.3730792156862745,yellow
0.12076156862745098,0.3159454901960784,0.32434862745098036,yellow
0.10719411764705883,0.3566811764705882,0.3903156862745098,yellow
0.10183450980392157,0.33999372549019613,0.37219137254901963,yellow
0.1423337254901961,0.3700403921568628,0.40558784313725493,yellow
0.17618039215686276,0.5930262745098039,0.6608956862745098,yellow
0.17767882352941178,0.5692874509803922,0.6311003921568628,yellow
0.15932588235294118,0.5560592156862746,0.6240380392156863,yellow
0.19629098039215687,0.5261180392156862,0.5764349019607844,yellow
0.16486196078431373,0.554006274509804,0.6224192156862746,yellow
0.15739843137254902,0.536850980392157,0.6029650980392157,yellow
0.18097882352941178,0.3994768627450981,0.3908745098039216,yellow
0.1390149019607843,0.3712325490196079,0.3674235294117647,yellow
0.13864549019607844,0.3620372549019608,0.35839764705882354,yellow
0.16257686274509806,0.4155125490196079,0.44043921568627453,yellow
0.18744745098039217,0.4636674509803922,0.490278431372549,yellow
0.16248509803921568,0.42019254901960784,0.4472349019607843,yellow
0.15470313725490195,0.519521568627451,0.6950192156862746,yellow
0.22498313725490196,0.6919247058823529,0.862266274509804,yellow
0.20594039215686274,0.6485682352941177,0.827101568627451,yellow
0.3988937254901961,0.7370568627450981,0.9563905882352942,yellow
0.11978705882352941,0.3380294117647059,0.37446588235294115,yellow
0.29469254901960784,0.5097223529411765,0.9883862745098039,orange
0.16410745098039217,0.28193058823529416,0.7271580392156863,orange
0.23482705882352942,0.36503921568627457,0.9955019607843137,orange
0.19846196078431375,0.3417043137254902,0.9947380392156864,orange
0.1842835294117647,0.3201545098039216,0.992163137254902,orange
0.4649768627450981,0.47211450980392156,0.9955207843137256,orange
0.46298039215686276,0.5009078431372549,0.9956054901960785,orange
0.44668235294117653,0.4954905882352942,0.9954011764705882,orange
0.6263352941176471,0.702406274509804,0.9948313725490197,orange
0.5950772549019607,0.7076709803921569,0.9941133333333334,orange
0.5314858823529411,0.6764411764705882,0.992923137254902,orange
0.46942823529411765,0.542361568627451,0.9886658823529412,orange
0.4357505882352941,0.4709050980392157,0.9943725490196079,orange
0.4698403921568628,0.4797925490196079,0.9959913725490196,orange
0.41569215686274513,0.46329137254901964,0.9959176470588236,orange
0.2764137254901961,0.46373764705882353,0.8707501960784314,orange
0.25204,0.31749333333333335,0.5735317647058824,orange
0.3580239215686275,0.4792090196078431,0.9004152941176471,orange
0.30974666666666667,0.4105541176470588,0.7783007843137255,orange
0.24342117647058825,0.3356909803921569,0.640107843137255,orange
0.18825843137254902,0.29748392156862746,0.6397929411764706,orange
0.2928956862745098,0.37099490196078433,0.6450890196078432,orange
0.1809937254901961,0.27650392156862746,0.596883137254902,orange
0.2624956862745098,0.3790776470588235,0.7382133333333334,orange
0.24712117647058823,0.4722690196078431,0.9321250980392157,orange
0.19887803921568628,0.3478552941176471,0.6884607843137255,orange
0.18773254901960784,0.31746588235294115,0.6344517647058824,orange
0.13687686274509805,0.2667243137254902,0.5722619607843138,orange
0.13672901960784314,0.28410980392156865,0.6241803921568627,orange
0.22938313725490198,0.3905596078431373,0.7984650980392156,orange
0.2464945098039216,0.371498431372549,0.727058431372549,orange
0.2401109803921569,0.3867188235294118,0.7215701960784314,orange
0.24988117647058825,0.3757741176470588,0.681766274509804,orange
0.2254486274509804,0.41881647058823535,0.821081568627451,orange
0.1995372549019608,0.4141941176470588,0.8358921568627451,orange
0.18031450980392158,0.4143376470588236,0.8606627450980393,orange
0.17763568627450982,0.40184705882352945,0.8386752941176471,orange
0.167598431372549,0.4139101960784314,0.8848874509803922,orange
0.16358392156862747,0.39300823529411766,0.844707843137255,orange
0.3423113725490196,0.40192392156862744,0.727526274509804,orange
0.3888513725490196,0.4416694117647059,0.813363137254902,orange
0.33382549019607843,0.42988,0.8130117647058824,orange
0.44546196078431377,0.4624164705882353,0.7832933333333334,orange
0.4352976470588235,0.4304305882352941,0.7446827450980392,orange
0.13964039215686275,0.301216862745098,0.7606913725490196,orange
0.27190392156862747,0.3900282352941177,0.9944619607843138,orange
0.17219490196078432,0.24288235294117647,0.5822490196078431,orange
0.19152039215686276,0.2659337254901961,0.8298898039215686,orange
0.23430274509803922,0.46356117647058825,0.9471921568627452,orange
0.11304196078431374,0.23086117647058826,0.6911282352941177,orange
0.10387607843137256,0.20603333333333332,0.6569117647058824,orange
0.1060364705882353,0.21293411764705883,0.6822937254901961,orange
0.17578784313725493,0.42581058823529416,0.9923372549019609,orange
0.18381098039215688,0.2637435294117647,0.7516509803921569,orange
0.25822980392156863,0.45585607843137255,0.8872443137254903,orange
0.24954509803921568,0.4515007843137255,0.8834380392156863,orange
0.25444823529411764,0.41880549019607843,0.8127603921568628,orange
0.29175098039215686,0.4765266666666667,0.8446329411764706,orange
0.24523176470588237,0.41904039215686273,0.838824705882353,orange
0.2551870588235294,0.43442235294117654,0.851723137254902,orange
0.27605372549019613,0.49766039215686275,0.8603219607843138,orange
0.27732941176470594,0.48808823529411766,0.899423137254902,orange
0.28652352941176473,0.5041576470588236,0.9155227450980392,orange
0.2765376470588235,0.48311137254901965,0.9655250980392157,orange
0.2360894117647059,0.4574301960784314,0.9101050980392158,orange
0.24776274509803922,0.32368745098039214,0.9464203921568628,orange
0.22308823529411767,0.3217066666666667,0.9822576470588236,orange
0.20351843137254905,0.2779964705882353,0.925661568627451,orange
0.2585835294117647,0.33065019607843144,0.9006364705882354,orange
0.24669137254901963,0.29028470588235294,0.47104313725490193,orange
0.3005756862745098,0.3788254901960785,0.9902619607843138,orange
0.24033960784313727,0.29346352941176473,0.9453549019607844,orange
0.14728470588235296,0.29010392156862747,0.6067109803921569,orange
0.1314643137254902,0.2674137254901961,0.5808160784313726,orange
0.14699254901960784,0.30333058823529413,0.5913443137254902,orange
0.1664862745098039,0.3170003921568627,0.6347756862745099,orange
0.16953686274509805,0.3183058823529412,0.6347250980392157,orange
0.1853564705882353,0.39189529411764706,0.7484176470588236,orange
0.15649803921568628,0.3034674509803922,0.6085392156862746,orange
0.16056745098039218,0.2930086274509804,0.5882968627450981,orange
0.18339372549019609,0.3870733333333333,0.7418337254901962,orange
0.14563529411764706,0.29853607843137253,0.5756572549019607,orange
0.12426274509803922,0.2552301960784314,0.48914666666666673,orange
0.14228509803921568,0.27011450980392154,0.5808749019607843,orange
0.15152941176470588,0.2718964705882353,0.5826921568627451,orange
0.13418392156862746,0.20155960784313726,0.4183349019607844,orange
0.13818,0.21541647058823532,0.44084,orange
0.27326078431372547,0.38996313725490195,0.7142372549019609,orange
0.13787843137254902,0.2498937254901961,0.5804545098039217,orange
0.1931913725490196,0.41132313725490194,0.9052854901960784,orange
0.33649411764705883,0.5588756862745099,0.9318666666666667,orange
0.09627294117647059,0.17011725490196078,0.3615376470588236,orange
0.0976992156862745,0.17141333333333333,0.35499137254901963,orange
0.21689647058823533,0.5490019607843137,0.9833623529411766,orange
0.08286,0.16325607843137258,0.3686682352941177,orange
0.6652623529411765,0.6375513725490196,0.6188823529411764,white
0.9998250980392158,1.0,1.0,white
0.9995772549019608,0.9999976470588235,0.9999976470588235,white
0.9920450980392158,0.9999949019607843,0.9999949019607843,white
0.9833364705882353,0.9989607843137256,0.9986592156862746,white
0.9905090196078432,0.9999643137254902,0.999761568627451,white
0.9994321568627452,1.0,0.999993725490196,white
0.9997929411764707,1.0,0.9999592156862745,white
0.9998211764705883,1.0,1.0,white
0.8334701960784314,0.9992070588235296,0.9955043137254902,white
0.9957376470588236,0.9777309803921569,0.9734725490196079,white
0.9843901960784315,0.9084490196078432,0.9151066666666667,white
0.9474694117647059,0.8578980392156863,0.9599223529411764,white
0.9950345098039216,0.9994886274509804,0.9993890196078431,white
0.9709921568627451,0.9971196078431372,0.9953941176470589,white
0.882666274509804,0.9386356862745099,0.9846109803921569,white
0.7760964705882354,0.8238792156862745,0.8848027450980392,white
0.8448356862745099,0.8944349019607843,0.9531219607843138,white
0.9075760784313726,0.9673219607843138,0.994615294117647,white
0.7468258823529412,0.8846898039215686,0.9729650980392157,white
0.8473074509803922,0.8623992156862745,0.8973094117647059,white
0.8112498039215686,0.9029713725490196,0.9698145098039216,white
0.6678180392156863,0.7073866666666667,0.7413050980392157,white
0.6667690196078432,0.7383098039215686,0.7764474509803921,white
0.6550725490196079,0.6607650980392157,0.7008568627450981,white
0.7081780392156863,0.7838717647058824,0.8110345098039217,white
