rg,rb,gb
1.7696413297599358,3.5332837131459818,1.996610077831589,orange
1.6484226899660253,2.968322095749051,1.8007044636168104,orange
2.0685295993965105,4.277116948489978,2.0677088448421617,orange
2.029734172125914,4.067219689235807,2.003818896627168,orange
2.00398151810591,3.911730218714524,1.9519791891153508,orange
1.9808198368719367,3.916263960435077,1.977092458150837,orange
2.018941270591863,4.1707923387958195,2.0658314333101577,orange
1.886198794407312,3.5391947292424013,1.8763635835927355,orange
1.9595638224702632,3.9635302390523104,2.022659427369816,orange
1.9399380935028883,3.8937975168011625,2.0071761721892107,orange
2.103300848330971,4.995931824483571,2.375281609593789,orange
2.1671074734622393,4.220358019691715,1.9474613379230048,orange
2.168946920238433,3.752140491219299,1.7299365218245286,orange
1.1216243438609075,1.284857845932873,1.145533130557844,white
1.0787299221021158,1.368299559839743,1.268435714820392,white
1.1383232682175533,1.3944586026461532,1.2250110681034134,white
1.0783443482120607,1.1740858552797722,1.0887856529562703,white
1.0313394210974882,1.1266477723148822,1.0924122061735726,white
1.4045971822955028,1.7942038265851923,1.2773796282667773,white
1.0809842520099286,1.2442638814371998,1.1510471860470466,white
1.0769833392297143,1.2049150779019133,1.1187871102664402,white
1.0753983115612027,1.1968298132246795,1.1129176978966886,white
1.1252711083474958,1.36998624235204,1.2174721559890735,white
1.130749713794538,1.3781251076897159,1.21877113111534,white
1.117162483121914,1.2685629132753167,1.1355223008655946,white
1.081488488674137,1.1769789431066173,1.08829539605137,white
1.1191956229708016,1.285248907769222,1.1483684187020382,white
1.123021441731018,1.288593256895395,1.147434242136255,white
1.1242406869940882,1.2916215729430265,1.148883497889112,white
1.1168774344577042,1.2870747109068064,1.1523867088708268,white
1.088042059489745,1.2218305642053002,1.1229626222154476,white
1.0899970931325704,1.229528439913575,1.128010751276411,white
1.085225201170293,1.2229626251327397,1.1269205910569644,white
1.093570821442863,1.2281810195454763,1.1230923461591704,white
1.126972803771119,1.2803428935125027,1.1360903202172854,white
1.0023873404617765,1.0107045886953994,1.0082974394207647,white
1.0041032372874878,1.0340408067542213,1.029815230501206,white
1.006916112935384,1.065891195017319,1.058570005310581,white
1.0051806756393888,1.039028232173917,1.03367310708893,white
1.0049050518502824,1.0347875699435256,1.0297366582427088,white
1.0068367521832686,1.0404138375623353,1.0333490859429364,white
1.0050541923783418,1.037328507328292,1.0321120146502518,white
1.0012492456973079,1.0363593532847952,1.0350663011616406,white
0.9992950959886837,1.001221303403006,1.001927566163443,white
1.0760808663172399,1.2222623022287862,1.1358461436191454,white
1.0825104371787246,1.2622492788287127,1.1660388994663458,white
1.0785325936261254,1.2208362543614546,1.1319419195825053,white
1.0866357004067795,1.2641545679881183,1.163365576443775,white
1.080103613731717,1.222709404599105,1.1320297321982753,white
1.0818390364259098,1.227234795475181,1.1343968503203743,white
1.0921977783111556,1.25716265536573,1.1510393816307303,white
1.0566701715032414,1.1817704036860894,1.1183909942351054,white
1.1227679156001593,1.3021377067210036,1.159756783773933,white
1.0984123055259907,1.3550252214425007,1.233621668862884,white
1.1619038811088067,1.4293680883017044,1.2301947790532002,white
1.1728561530837656,1.3841491585084151,1.1801525318080153,white
1.0766581224986662,1.303620779104646,1.2108029019269864,white
1.082466413835048,1.3097826924558835,1.209998458811744,white
1.1680764508419483,1.4686124454347864,1.25729137367354,white
1.095199653579538,1.300645098794776,1.1875872079978862,white
1.0952594189349323,1.3022012721104235,1.188943230797986,white
1.0996110591509456,1.3519293684415707,1.2294614147346337,white
